composition,M.m.a/M.m.b,M.m.a-M.m.b,M.m.a*M.m.b,M.m.a+M.m.b,"sqrt(M.m.a,M.m.b)",M.p.a/M.p.b,M.p.a-M.p.b,M.p.a*M.p.b,M.p.a+M.p.b,"sqrt(M.p.a,M.p.b)",M.r.a/M.r.b,M.r.a-M.r.b,M.r.a*M.r.b,M.r.a+M.r.b,"sqrt(M.r.a,M.r.b)",M.x.a/M.x.b,M.x.a-M.x.b,M.x.a*M.x.b,M.x.a+M.x.b,"sqrt(M.x.a,M.x.b)",M.v.a/M.v.b,M.v.a-M.v.b,M.v.a*M.v.b,M.v.a+M.v.b,"sqrt(M.v.a,M.v.b)",M.e.a/M.e.b,M.e.a-M.e.b,M.e.a*M.e.b,M.e.a+M.e.b,"sqrt(M.e.a,M.e.b)",S.m.a/S.m.b,S.m.a-S.m.b,S.m.a*S.m.b,S.m.a+S.m.b,"sqrt(S.m.a,S.m.b)",S.p.a/S.p.b,S.p.a-S.p.b,S.p.a*S.p.b,S.p.a+S.p.b,"sqrt(S.p.a,S.p.b)",S.r.a/S.r.b,S.r.a-S.r.b,S.r.a*S.r.b,S.r.a+S.r.b,"sqrt(S.r.a,S.r.b)",S.x.a/S.x.b,S.x.a-S.x.b,S.x.a*S.x.b,S.x.a+S.x.b,"sqrt(S.x.a,S.x.b)",S.v.a/S.v.b,S.v.a-S.v.b,S.v.a*S.v.b,S.v.a+S.v.b,"sqrt(S.v.a,S.v.b)",S.e.a/S.e.b,S.e.a-S.e.b,S.e.a*S.e.b,S.e.a+S.e.b,"sqrt(S.e.a,S.e.b)",M.m.a,M.p.a,M.r.a,M.x.a,M.v.a,M.e.a,S.m.a,S.p.a,S.r.a,S.x.a,S.v.a,S.e.a,M.m.b,M.p.b,M.r.b,M.x.b,M.v.b,M.e.b,S.m.b,S.p.b,S.r.b,S.x.b,S.v.b,S.e.b
(Sm0.75La0.25)2Zr2O7,1.6168592420854169,56.272367500000065,13455.208628820004,238.72036750000004,173.42720836620498,1.1058010357776973,1.143168545,129.0974564720492,22.752948385000003,16.109057926097847,1.3086309523809525,0.2592500000000001,0.92337,1.93925,1.3834560211658338,0.8665413533834586,0.1775,1.532825,2.4825,1.7598739301438613,0.5832236842105263,1583.75,8421750.0,6016.25,4399.063998454672,0.6875,21.25,3179.0,114.75,82.5200733155273,0.0,5.727265000000003,0.0,5.727265000000003,5.727265000000003,0.0,1.09732553,0.0,1.09732553,1.09732553,0.0,0.04049999999999998,0.0,0.04049999999999998,0.04049999999999998,0.0,0.03499999999999992,0.0,0.03499999999999992,0.03499999999999992,0.0,172.5,0.0,172.5,172.5,0.0,6.5,0.0,6.5,6.5,147.49636750000005,11.948058465,1.09925,1.1525,2216.25,46.75,5.727265000000003,1.09732553,0.04049999999999998,0.03499999999999992,172.5,6.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Sm0.75La0.25)2Zr2O7,1.6168592420854169,56.272367500000065,13455.208628820004,238.72036750000004,173.42720836620498,1.1058010357776973,1.143168545,129.0974564720492,22.752948385000003,16.109057926097847,1.3086309523809525,0.2592500000000001,0.92337,1.93925,1.3834560211658338,0.8665413533834586,0.1775,1.532825,2.4825,1.7598739301438613,0.5832236842105263,1583.75,8421750.0,6016.25,4399.063998454672,0.6875,21.25,3179.0,114.75,82.5200733155273,0.0,5.727265000000003,0.0,5.727265000000003,5.727265000000003,0.0,1.09732553,0.0,1.09732553,1.09732553,0.0,0.04049999999999998,0.0,0.04049999999999998,0.04049999999999998,0.0,0.03499999999999992,0.0,0.03499999999999992,0.03499999999999992,0.0,172.5,0.0,172.5,172.5,0.0,6.5,0.0,6.5,6.5,147.49636750000005,11.948058465,1.09925,1.1525,2216.25,46.75,5.727265000000003,1.09732553,0.04049999999999998,0.03499999999999992,172.5,6.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Sm0.5La0.5)2Zr2O7,1.5854680237656762,53.408735000000036,13193.97661764,235.85673500000001,170.9983807220999,1.0550219191867527,0.5945057799999987,123.16921569302131,22.20428562,15.706427617650554,1.3327380952380952,0.2795,0.9403799999999999,1.9595,1.399600032152043,0.8533834586466165,0.19500000000000006,1.5095500000000002,2.465,1.7484636112884937,0.6059210526315789,1497.5,8749500.0,6102.5,4443.14148435541,0.6397058823529411,24.5,2958.0,111.5,80.72329279706075,0.0,5.727265000000003,0.0,5.727265000000003,5.727265000000003,0.0,1.09732553,0.0,1.09732553,1.09732553,0.0,0.04049999999999998,0.0,0.04049999999999998,0.04049999999999998,0.0,0.03499999999999992,0.0,0.03499999999999992,0.03499999999999992,0.0,172.5,0.0,172.5,172.5,0.0,6.5,0.0,6.5,6.5,144.63273500000003,11.3993957,1.1195,1.135,2302.5,43.5,5.727265000000003,1.09732553,0.04049999999999998,0.03499999999999992,172.5,6.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Sm0.5La0.5)2Zr2O7,1.5854680237656762,53.408735000000036,13193.97661764,235.85673500000001,170.9983807220999,1.0550219191867527,0.5945057799999987,123.16921569302131,22.20428562,15.706427617650554,1.3327380952380952,0.2795,0.9403799999999999,1.9595,1.399600032152043,0.8533834586466165,0.19500000000000006,1.5095500000000002,2.465,1.7484636112884937,0.6059210526315789,1497.5,8749500.0,6102.5,4443.14148435541,0.6397058823529411,24.5,2958.0,111.5,80.72329279706075,0.0,5.727265000000003,0.0,5.727265000000003,5.727265000000003,0.0,1.09732553,0.0,1.09732553,1.09732553,0.0,0.04049999999999998,0.0,0.04049999999999998,0.04049999999999998,0.0,0.03499999999999992,0.0,0.03499999999999992,0.03499999999999992,0.0,172.5,0.0,172.5,172.5,0.0,6.5,0.0,6.5,6.5,144.63273500000003,11.3993957,1.1195,1.135,2302.5,43.5,5.727265000000003,1.09732553,0.04049999999999998,0.03499999999999992,172.5,6.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Sm0.5La0.5)2Zr2O7,1.5854680237656762,53.408735000000036,13193.97661764,235.85673500000001,170.9983807220999,1.0550219191867527,0.5945057799999987,123.16921569302131,22.20428562,15.706427617650554,1.3327380952380952,0.2795,0.9403799999999999,1.9595,1.399600032152043,0.8533834586466165,0.19500000000000006,1.5095500000000002,2.465,1.7484636112884937,0.6059210526315789,1497.5,8749500.0,6102.5,4443.14148435541,0.6397058823529411,24.5,2958.0,111.5,80.72329279706075,0.0,5.727265000000003,0.0,5.727265000000003,5.727265000000003,0.0,1.09732553,0.0,1.09732553,1.09732553,0.0,0.04049999999999998,0.0,0.04049999999999998,0.04049999999999998,0.0,0.03499999999999992,0.0,0.03499999999999992,0.03499999999999992,0.0,172.5,0.0,172.5,172.5,0.0,6.5,0.0,6.5,6.5,144.63273500000003,11.3993957,1.1195,1.135,2302.5,43.5,5.727265000000003,1.09732553,0.04049999999999998,0.03499999999999992,172.5,6.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Sm0.25La0.75)2Zr2O7,1.5540768054459355,50.54510250000001,12932.74460646,232.9931025,168.5832037886797,1.0042428025958083,0.0458430149999991,117.24097491399351,21.655622855,15.31287208233685,1.3568452380952378,0.29974999999999985,0.95739,1.97975,1.4158495903520258,0.8402255639097745,0.2124999999999999,1.4862750000000002,2.4475,1.7371546419360602,0.6286184210526315,1411.25,9077250.0,6188.75,4488.44366818834,0.5919117647058824,27.75,2737.0,108.25,79.0193805341449,0.0,5.727265000000003,0.0,5.727265000000003,5.727265000000003,0.0,1.09732553,0.0,1.09732553,1.09732553,0.0,0.04049999999999998,0.0,0.04049999999999998,0.04049999999999998,0.0,0.03499999999999992,0.0,0.03499999999999992,0.03499999999999992,0.0,172.5,0.0,172.5,172.5,0.0,6.5,0.0,6.5,6.5,141.7691025,10.850732935,1.1397499999999998,1.1175000000000002,2388.75,40.25,5.727265000000003,1.09732553,0.04049999999999998,0.03499999999999992,172.5,6.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Sm0.25La0.75)2Zr2O7,1.5540768054459355,50.54510250000001,12932.74460646,232.9931025,168.5832037886797,1.0042428025958083,0.0458430149999991,117.24097491399351,21.655622855,15.31287208233685,1.3568452380952378,0.29974999999999985,0.95739,1.97975,1.4158495903520258,0.8402255639097745,0.2124999999999999,1.4862750000000002,2.4475,1.7371546419360602,0.6286184210526315,1411.25,9077250.0,6188.75,4488.44366818834,0.5919117647058824,27.75,2737.0,108.25,79.0193805341449,0.0,5.727265000000003,0.0,5.727265000000003,5.727265000000003,0.0,1.09732553,0.0,1.09732553,1.09732553,0.0,0.04049999999999998,0.0,0.04049999999999998,0.04049999999999998,0.0,0.03499999999999992,0.0,0.03499999999999992,0.03499999999999992,0.0,172.5,0.0,172.5,172.5,0.0,6.5,0.0,6.5,6.5,141.7691025,10.850732935,1.1397499999999998,1.1175000000000002,2388.75,40.25,5.727265000000003,1.09732553,0.04049999999999998,0.03499999999999992,172.5,6.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Sm0.25La0.75)2Zr2O7,1.5540768054459355,50.54510250000001,12932.74460646,232.9931025,168.5832037886797,1.0042428025958083,0.0458430149999991,117.24097491399351,21.655622855,15.31287208233685,1.3568452380952378,0.29974999999999985,0.95739,1.97975,1.4158495903520258,0.8402255639097745,0.2124999999999999,1.4862750000000002,2.4475,1.7371546419360602,0.6286184210526315,1411.25,9077250.0,6188.75,4488.44366818834,0.5919117647058824,27.75,2737.0,108.25,79.0193805341449,0.0,5.727265000000003,0.0,5.727265000000003,5.727265000000003,0.0,1.09732553,0.0,1.09732553,1.09732553,0.0,0.04049999999999998,0.0,0.04049999999999998,0.04049999999999998,0.0,0.03499999999999992,0.0,0.03499999999999992,0.03499999999999992,0.0,172.5,0.0,172.5,172.5,0.0,6.5,0.0,6.5,6.5,141.7691025,10.850732935,1.1397499999999998,1.1175000000000002,2388.75,40.25,5.727265000000003,1.09732553,0.04049999999999998,0.03499999999999992,172.5,6.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd0.94Yb0.06)2Zr2O7,1.7341642550206091,66.9734,14431.399617599995,249.4214,182.6149926560248,1.2058116687411842,2.223772425,140.7732624425741,23.833552265,16.926065363318745,1.2487142857142859,0.2089200000000001,0.8810928,1.8889200000000002,1.3438129209082643,0.8977443609022555,0.13600000000000012,1.58802,2.524,1.7873264950758159,0.6880526315789474,1185.4,9935480.0,6414.6,4612.605896887355,0.781470588235294,14.860000000000007,3613.52,121.14,86.3009826131777,0.0,7.894999999999996,0.0,7.894999999999996,7.894999999999996,0.0,0.777006375,0.0,0.777006375,0.777006375,0.0,0.033999999999999975,0.0,0.033999999999999975,0.033999999999999975,0.0,0.04999999999999993,0.0,0.04999999999999993,0.04999999999999993,0.0,545.0,0.0,545.0,545.0,0.0,15.5,0.0,15.5,15.5,158.1974,13.028662345,1.04892,1.194,2614.6,53.13999999999999,7.894999999999996,0.777006375,0.033999999999999975,0.04999999999999993,545.0,15.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd0.94Yb0.06)2Zr2O7,1.7341642550206091,66.9734,14431.399617599995,249.4214,182.6149926560248,1.2058116687411842,2.223772425,140.7732624425741,23.833552265,16.926065363318745,1.2487142857142859,0.2089200000000001,0.8810928,1.8889200000000002,1.3438129209082643,0.8977443609022555,0.13600000000000012,1.58802,2.524,1.7873264950758159,0.6880526315789474,1185.4,9935480.0,6414.6,4612.605896887355,0.781470588235294,14.860000000000007,3613.52,121.14,86.3009826131777,0.0,7.894999999999996,0.0,7.894999999999996,7.894999999999996,0.0,0.777006375,0.0,0.777006375,0.777006375,0.0,0.033999999999999975,0.0,0.033999999999999975,0.033999999999999975,0.0,0.04999999999999993,0.0,0.04999999999999993,0.04999999999999993,0.0,545.0,0.0,545.0,545.0,0.0,15.5,0.0,15.5,15.5,158.1974,13.028662345,1.04892,1.194,2614.6,53.13999999999999,7.894999999999996,0.777006375,0.033999999999999975,0.04999999999999993,545.0,15.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd0.94Yb0.06)2Zr2O7,1.7341642550206091,66.9734,14431.399617599995,249.4214,182.6149926560248,1.2058116687411842,2.223772425,140.7732624425741,23.833552265,16.926065363318745,1.2487142857142859,0.2089200000000001,0.8810928,1.8889200000000002,1.3438129209082643,0.8977443609022555,0.13600000000000012,1.58802,2.524,1.7873264950758159,0.6880526315789474,1185.4,9935480.0,6414.6,4612.605896887355,0.781470588235294,14.860000000000007,3613.52,121.14,86.3009826131777,0.0,7.894999999999996,0.0,7.894999999999996,7.894999999999996,0.0,0.777006375,0.0,0.777006375,0.777006375,0.0,0.033999999999999975,0.0,0.033999999999999975,0.033999999999999975,0.0,0.04999999999999993,0.0,0.04999999999999993,0.04999999999999993,0.0,545.0,0.0,545.0,545.0,0.0,15.5,0.0,15.5,15.5,158.1974,13.028662345,1.04892,1.194,2614.6,53.13999999999999,7.894999999999996,0.777006375,0.033999999999999975,0.04999999999999993,545.0,15.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd0.925Yb0.075)2Zr2O7,1.7367606112426561,67.21025000000007,14453.006022000005,249.65825000000004,182.8202115441904,1.203654294494654,2.2004622337499997,140.52139839210366,23.81024207375,16.908129134424286,1.2475,0.20790000000000008,0.880236,1.8879,1.3430169060737842,0.8966165413533833,0.13750000000000018,1.586025,2.5225,1.7863247884973217,0.68375,1201.75,9873350.0,6398.25,4603.35780300641,0.7746323529411764,15.325000000000005,3581.9,120.675,86.01543829452943,0.0,7.894999999999996,0.0,7.894999999999996,7.894999999999996,0.0,0.777006375,0.0,0.777006375,0.777006375,0.0,0.033999999999999975,0.0,0.033999999999999975,0.033999999999999975,0.0,0.04999999999999993,0.0,0.04999999999999993,0.04999999999999993,0.0,545.0,0.0,545.0,545.0,0.0,15.5,0.0,15.5,15.5,158.43425000000005,13.00535215375,1.0479,1.1925,2598.25,52.675,7.894999999999996,0.777006375,0.033999999999999975,0.04999999999999993,545.0,15.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd0.925Yb0.075)2Zr2O7,1.7367606112426561,67.21025000000007,14453.006022000005,249.65825000000004,182.8202115441904,1.203654294494654,2.2004622337499997,140.52139839210366,23.81024207375,16.908129134424286,1.2475,0.20790000000000008,0.880236,1.8879,1.3430169060737842,0.8966165413533833,0.13750000000000018,1.586025,2.5225,1.7863247884973217,0.68375,1201.75,9873350.0,6398.25,4603.35780300641,0.7746323529411764,15.325000000000005,3581.9,120.675,86.01543829452943,0.0,7.894999999999996,0.0,7.894999999999996,7.894999999999996,0.0,0.777006375,0.0,0.777006375,0.777006375,0.0,0.033999999999999975,0.0,0.033999999999999975,0.033999999999999975,0.0,0.04999999999999993,0.0,0.04999999999999993,0.04999999999999993,0.0,545.0,0.0,545.0,545.0,0.0,15.5,0.0,15.5,15.5,158.43425000000005,13.00535215375,1.0479,1.1925,2598.25,52.675,7.894999999999996,0.777006375,0.033999999999999975,0.04999999999999993,545.0,15.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd0.925Yb0.075)2Zr2O7,1.7367606112426561,67.21025000000007,14453.006022000005,249.65825000000004,182.8202115441904,1.203654294494654,2.2004622337499997,140.52139839210366,23.81024207375,16.908129134424286,1.2475,0.20790000000000008,0.880236,1.8879,1.3430169060737842,0.8966165413533833,0.13750000000000018,1.586025,2.5225,1.7863247884973217,0.68375,1201.75,9873350.0,6398.25,4603.35780300641,0.7746323529411764,15.325000000000005,3581.9,120.675,86.01543829452943,0.0,7.894999999999996,0.0,7.894999999999996,7.894999999999996,0.0,0.777006375,0.0,0.777006375,0.777006375,0.0,0.033999999999999975,0.0,0.033999999999999975,0.033999999999999975,0.0,0.04999999999999993,0.0,0.04999999999999993,0.04999999999999993,0.0,545.0,0.0,545.0,545.0,0.0,15.5,0.0,15.5,15.5,158.43425000000005,13.00535215375,1.0479,1.1925,2598.25,52.675,7.894999999999996,0.777006375,0.033999999999999975,0.04999999999999993,545.0,15.5,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd0.865Sc0.075Yb0.06)2Zr2O7,1.6418414386564943,58.551343400000036,13663.1059263216,240.9993434,175.36952889994296,1.1492744182649663,1.6128936572249994,134.17278460229997,23.222673497225003,16.46046764688405,1.226125,0.1899450000000001,0.8651538000000001,1.869945,1.3290548156584816,0.9067669172932332,0.12399999999999987,1.6039800000000004,2.5360000000000005,1.7953651439191975,0.6853881578947368,1195.525,9897005.0,6404.475,4606.8742142178135,0.8024264705882352,13.435000000000002,3710.42,122.565,87.18565951462429,0.0,57.02321154927808,0.0,57.02321154927808,57.02321154927808,0.0,3.5307942786834734,0.0,3.5307942786834734,3.5307942786834734,0.0,0.10690494219944492,0.0,0.10690494219944492,0.10690494219944492,0.0,0.10708252269472676,0.0,0.10708252269472676,0.10708252269472676,0.0,485.1517517460101,0.0,485.1517517460101,485.1517517460101,0.0,20.607442021431645,0.0,20.607442021431645,20.607442021431645,149.77534340000003,12.417783577225,1.029945,1.2060000000000002,2604.475,54.565,57.02321154927808,3.5307942786834734,0.10690494219944492,0.10708252269472676,485.1517517460101,20.607442021431645,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd0.865Sc0.075Yb0.06)2Zr2O7,1.6418414386564943,58.551343400000036,13663.1059263216,240.9993434,175.36952889994296,1.1492744182649663,1.6128936572249994,134.17278460229997,23.222673497225003,16.46046764688405,1.226125,0.1899450000000001,0.8651538000000001,1.869945,1.3290548156584816,0.9067669172932332,0.12399999999999987,1.6039800000000004,2.5360000000000005,1.7953651439191975,0.6853881578947368,1195.525,9897005.0,6404.475,4606.8742142178135,0.8024264705882352,13.435000000000002,3710.42,122.565,87.18565951462429,0.0,57.02321154927808,0.0,57.02321154927808,57.02321154927808,0.0,3.5307942786834734,0.0,3.5307942786834734,3.5307942786834734,0.0,0.10690494219944492,0.0,0.10690494219944492,0.10690494219944492,0.0,0.10708252269472676,0.0,0.10708252269472676,0.10708252269472676,0.0,485.1517517460101,0.0,485.1517517460101,485.1517517460101,0.0,20.607442021431645,0.0,20.607442021431645,20.607442021431645,149.77534340000003,12.417783577225,1.029945,1.2060000000000002,2604.475,54.565,57.02321154927808,3.5307942786834734,0.10690494219944492,0.10708252269472676,485.1517517460101,20.607442021431645,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd0.865Sc0.075Yb0.06)2Zr2O7,1.6418414386564943,58.551343400000036,13663.1059263216,240.9993434,175.36952889994296,1.1492744182649663,1.6128936572249994,134.17278460229997,23.222673497225003,16.46046764688405,1.226125,0.1899450000000001,0.8651538000000001,1.869945,1.3290548156584816,0.9067669172932332,0.12399999999999987,1.6039800000000004,2.5360000000000005,1.7953651439191975,0.6853881578947368,1195.525,9897005.0,6404.475,4606.8742142178135,0.8024264705882352,13.435000000000002,3710.42,122.565,87.18565951462429,0.0,57.02321154927808,0.0,57.02321154927808,57.02321154927808,0.0,3.5307942786834734,0.0,3.5307942786834734,3.5307942786834734,0.0,0.10690494219944492,0.0,0.10690494219944492,0.10690494219944492,0.0,0.10708252269472676,0.0,0.10708252269472676,0.10708252269472676,0.0,485.1517517460101,0.0,485.1517517460101,485.1517517460101,0.0,20.607442021431645,0.0,20.607442021431645,20.607442021431645,149.77534340000003,12.417783577225,1.029945,1.2060000000000002,2604.475,54.565,57.02321154927808,3.5307942786834734,0.10690494219944492,0.10708252269472676,485.1517517460101,20.607442021431645,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd0.8Sc0.1Yb0.1)2Zr2O7,1.617990783127248,56.375591200000066,13464.625107628804,238.82359120000004,173.51500655103908,1.1246756701154803,1.3471068913000008,131.30098785428754,22.95688673130001,16.26089396943363,1.2153571428571428,0.18089999999999995,0.8575559999999999,1.8609,1.3220577937442826,0.9067669172932332,0.12399999999999987,1.6039800000000004,2.5360000000000005,1.7953651439191975,0.6730263157894737,1242.5,9718500.0,6357.5,4580.481006400965,0.7911764705882353,14.200000000000005,3658.4,121.8,86.70893840890915,0.0,57.02321154927808,0.0,57.02321154927808,57.02321154927808,0.0,3.5307942786834734,0.0,3.5307942786834734,3.5307942786834734,0.0,0.10690494219944492,0.0,0.10690494219944492,0.10690494219944492,0.0,0.10708252269472676,0.0,0.10708252269472676,0.10708252269472676,0.0,485.1517517460101,0.0,485.1517517460101,485.1517517460101,0.0,20.607442021431645,0.0,20.607442021431645,20.607442021431645,147.59959120000005,12.151996811300002,1.0209,1.2060000000000002,2557.5,53.8,57.02321154927808,3.5307942786834734,0.10690494219944492,0.10708252269472676,485.1517517460101,20.607442021431645,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd0.8Sc0.1Yb0.1)2Zr2O7,1.617990783127248,56.375591200000066,13464.625107628804,238.82359120000004,173.51500655103908,1.1246756701154803,1.3471068913000008,131.30098785428754,22.95688673130001,16.26089396943363,1.2153571428571428,0.18089999999999995,0.8575559999999999,1.8609,1.3220577937442826,0.9067669172932332,0.12399999999999987,1.6039800000000004,2.5360000000000005,1.7953651439191975,0.6730263157894737,1242.5,9718500.0,6357.5,4580.481006400965,0.7911764705882353,14.200000000000005,3658.4,121.8,86.70893840890915,0.0,57.02321154927808,0.0,57.02321154927808,57.02321154927808,0.0,3.5307942786834734,0.0,3.5307942786834734,3.5307942786834734,0.0,0.10690494219944492,0.0,0.10690494219944492,0.10690494219944492,0.0,0.10708252269472676,0.0,0.10708252269472676,0.10708252269472676,0.0,485.1517517460101,0.0,485.1517517460101,485.1517517460101,0.0,20.607442021431645,0.0,20.607442021431645,20.607442021431645,147.59959120000005,12.151996811300002,1.0209,1.2060000000000002,2557.5,53.8,57.02321154927808,3.5307942786834734,0.10690494219944492,0.10708252269472676,485.1517517460101,20.607442021431645,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd0.8Sc0.1Yb0.1)2Zr2O7,1.617990783127248,56.375591200000066,13464.625107628804,238.82359120000004,173.51500655103908,1.1246756701154803,1.3471068913000008,131.30098785428754,22.95688673130001,16.26089396943363,1.2153571428571428,0.18089999999999995,0.8575559999999999,1.8609,1.3220577937442826,0.9067669172932332,0.12399999999999987,1.6039800000000004,2.5360000000000005,1.7953651439191975,0.6730263157894737,1242.5,9718500.0,6357.5,4580.481006400965,0.7911764705882353,14.200000000000005,3658.4,121.8,86.70893840890915,0.0,57.02321154927808,0.0,57.02321154927808,57.02321154927808,0.0,3.5307942786834734,0.0,3.5307942786834734,3.5307942786834734,0.0,0.10690494219944492,0.0,0.10690494219944492,0.10690494219944492,0.0,0.10708252269472676,0.0,0.10708252269472676,0.10708252269472676,0.0,485.1517517460101,0.0,485.1517517460101,485.1517517460101,0.0,20.607442021431645,0.0,20.607442021431645,20.607442021431645,147.59959120000005,12.151996811300002,1.0209,1.2060000000000002,2557.5,53.8,57.02321154927808,3.5307942786834734,0.10690494219944492,0.10708252269472676,485.1517517460101,20.607442021431645,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd1/6La5/6)2Zr2O7,1.5562011276272332,50.73889166666669,12950.4228294,233.18689166666667,168.74620228722705,0.9969599326252708,0.03284759333333298,116.39073155321405,21.57693224666667,15.25721278840981,1.3597222222222225,0.3021666666666668,0.95942,1.9821666666666664,1.4177957167534554,0.8395989974937343,0.21333333333333332,1.4851666666666667,2.4466666666666668,1.7366186813588194,0.6603070175438596,1290.8333333333335,9534833.333333332,6309.166666666666,4553.670756775364,0.5882352941176471,28.0,2720.0,108.0,78.89233169326407,0.0,9.172264999999996,0.0,9.172264999999996,9.172264999999996,0.0,1.4099164699999998,0.0,1.4099164699999998,1.4099164699999998,0.0,0.05349999999999999,0.0,0.05349999999999999,0.05349999999999999,0.0,0.04999999999999993,0.0,0.04999999999999993,0.04999999999999993,0.0,102.5,0.0,102.5,102.5,0.0,9.0,0.0,9.0,9.0,141.96289166666668,10.772042326666668,1.1421666666666668,1.1166666666666667,2509.1666666666665,40.0,9.172264999999996,1.4099164699999998,0.053499999999999985,0.04999999999999993,102.5,9.0,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd1/6La5/6)2Zr2O7,1.5562011276272332,50.73889166666669,12950.4228294,233.18689166666667,168.74620228722705,0.9969599326252708,0.03284759333333298,116.39073155321405,21.57693224666667,15.25721278840981,1.3597222222222225,0.3021666666666668,0.95942,1.9821666666666664,1.4177957167534554,0.8395989974937343,0.21333333333333332,1.4851666666666667,2.4466666666666668,1.7366186813588194,0.6603070175438596,1290.8333333333335,9534833.333333332,6309.166666666666,4553.670756775364,0.5882352941176471,28.0,2720.0,108.0,78.89233169326407,0.0,9.172264999999996,0.0,9.172264999999996,9.172264999999996,0.0,1.4099164699999998,0.0,1.4099164699999998,1.4099164699999998,0.0,0.05349999999999999,0.0,0.05349999999999999,0.05349999999999999,0.0,0.04999999999999993,0.0,0.04999999999999993,0.04999999999999993,0.0,102.5,0.0,102.5,102.5,0.0,9.0,0.0,9.0,9.0,141.96289166666668,10.772042326666668,1.1421666666666668,1.1166666666666667,2509.1666666666665,40.0,9.172264999999996,1.4099164699999998,0.053499999999999985,0.04999999999999993,102.5,9.0,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
(Gd1/6La5/6)2Zr2O7,1.5562011276272332,50.73889166666669,12950.4228294,233.18689166666667,168.74620228722705,0.9969599326252708,0.03284759333333298,116.39073155321405,21.57693224666667,15.25721278840981,1.3597222222222225,0.3021666666666668,0.95942,1.9821666666666664,1.4177957167534554,0.8395989974937343,0.21333333333333332,1.4851666666666667,2.4466666666666668,1.7366186813588194,0.6603070175438596,1290.8333333333335,9534833.333333332,6309.166666666666,4553.670756775364,0.5882352941176471,28.0,2720.0,108.0,78.89233169326407,0.0,9.172264999999996,0.0,9.172264999999996,9.172264999999996,0.0,1.4099164699999998,0.0,1.4099164699999998,1.4099164699999998,0.0,0.05349999999999999,0.0,0.05349999999999999,0.05349999999999999,0.0,0.04999999999999993,0.0,0.04999999999999993,0.04999999999999993,0.0,102.5,0.0,102.5,102.5,0.0,9.0,0.0,9.0,9.0,141.96289166666668,10.772042326666668,1.1421666666666668,1.1166666666666667,2509.1666666666665,40.0,9.172264999999996,1.4099164699999998,0.053499999999999985,0.04999999999999993,102.5,9.0,91.224,10.80488992,0.84,1.33,3800.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
