composition,M.m.ca/M.m.ai,M.m.ca-M.m.ai,M.m.ca*M.m.ai,M.m.ca+M.m.ai,"sqrt(M.m.ca,M.m.ai)",M.p.ca/M.p.ai,M.p.ca-M.p.ai,M.p.ca*M.p.ai,M.p.ca+M.p.ai,"sqrt(M.p.ca,M.p.ai)",M.r.ca/M.r.ai,M.r.ca-M.r.ai,M.r.ca*M.r.ai,M.r.ca+M.r.ai,"sqrt(M.r.ca,M.r.ai)",M.x.ca/M.x.ai,M.x.ca-M.x.ai,M.x.ca*M.x.ai,M.x.ca+M.x.ai,"sqrt(M.x.ca,M.x.ai)",M.v.ca/M.v.ai,M.v.ca-M.v.ai,M.v.ca*M.v.ai,M.v.ca+M.v.ai,"sqrt(M.v.ca,M.v.ai)",M.e.ca/M.e.ai,M.e.ca-M.e.ai,M.e.ca*M.e.ai,M.e.ca+M.e.ai,"sqrt(M.e.ca,M.e.ai)",S.m.ca/S.m.ai,S.m.ca-S.m.ai,S.m.ca*S.m.ai,S.m.ca+S.m.ai,"sqrt(S.m.ca,S.m.ai)",S.p.ca/S.p.ai,S.p.ca-S.p.ai,S.p.ca*S.p.ai,S.p.ca+S.p.ai,"sqrt(S.p.ca,S.p.ai)",S.r.ca/S.r.ai,S.r.ca-S.r.ai,S.r.ca*S.r.ai,S.r.ca+S.r.ai,"sqrt(S.r.ca,S.r.ai)",S.x.ca/S.x.ai,S.x.ca-S.x.ai,S.x.ca*S.x.ai,S.x.ca+S.x.ai,"sqrt(S.x.ca,S.x.ai)",S.v.ca/S.v.ai,S.v.ca-S.v.ai,S.v.ca*S.v.ai,S.v.ca+S.v.ai,"sqrt(S.v.ca,S.v.ai)",S.e.ca/S.e.ai,S.e.ca-S.e.ai,S.e.ca*S.e.ai,S.e.ca+S.e.ai,"sqrt(S.e.ca,S.e.ai)",M.m.ai,M.p.ai,M.r.ai,M.x.ai,M.v.ai,M.e.ai,S.m.ai,S.p.ai,S.r.ai,S.x.ai,S.v.ai,S.e.ai,M.m.ca,M.p.ca,M.r.ca,M.x.ca,M.v.ca,M.e.ca,S.m.ca,S.p.ca,S.r.ca,S.x.ca,S.v.ca,S.e.ca
(Sm3/4Yb1/4)2(Ti1/2Zr1/2)2O7,7.04949873120242,96.78835,1804.53632735,128.78715,113.91688790702852,6.992236292590229,9.170692994,16.377309058951727,12.23155126,10.810005925442601,0.6269366197183098,0.5297499999999999,1.264155,2.31025,1.6759907704101475,0.37609011627906974,2.14625,4.4505,4.73375,3.6752400006666233,9.393700787401574,2665.0,946943.75,3300.0,2999.352013352217,1.278301886792453,14.75,3590.75,120.75,86.01780338976343,0.0,49.21777573892892,0.0,49.21777573892892,49.21777573892892,0.0,1.8953078632369071,0.0,1.8953078632369071,1.8953078632369071,0.0,0.17685940743992104,0.0,0.17685940743992104,0.17685940743992104,0.0,0.16918924315688633,0.0,0.16918924315688633,0.16918924315688633,0.0,1078.8535581810906,0.0,1078.8535581810906,1078.8535581810906,0.0,33.596874854664684,0.0,33.596874854664684,33.596874854664684,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,112.78775,10.701122127,0.89025,1.29375,2982.5,67.75,49.21777573892892,1.8953078632369071,0.17685940743992104,0.16918924315688633,1078.8535581810906,33.596874854664684
(La1/5Ce1/5Nd1/5Sm1/5Eu1/5)2Zr2O7,7.385948660574773,102.171347,1890.6610495518,134.170147,119.2489255586733,7.083809674707752,9.3108395658,16.591793455324527,12.3716978318,10.948758848870304,0.6809154929577464,0.4531,1.372998,2.3869,1.7179335289818405,0.3598837209302326,2.202,4.2587199999999985,4.678,3.6559874179214567,9.631496062992127,2740.5,970915.0,3375.5,3074.4382007124486,0.981132075471698,1.0,2756.0,105.0,74.24957912338628,0.0,20.652494202318326,0.0,20.652494202318326,20.652494202318326,0.0,1.1803274594972526,0.0,1.1803274594972526,1.1803274594972526,0.0,0.10065576651803576,0.0,0.10065576651803576,0.10065576651803576,0.0,0.07586537784494027,0.0,0.07586537784494027,0.07586537784494027,0.0,576.5390032098627,0.0,576.5390032098627,576.5390032098627,0.0,15.293426329272616,0.0,15.293426329272616,15.293426329272616,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,118.17074699999999,10.8412686988,0.9669,1.238,3058.0,52.0,20.652494202318326,1.1803274594972526,0.10065576651803576,0.07586537784494027,576.5390032098627,15.293426329272616
(La1/5Ce1/5Nd1/5Sm1/5Eu1/5)2Zr2O7,7.385948660574773,102.171347,1890.6610495518,134.170147,119.2489255586733,7.083809674707752,9.3108395658,16.591793455324527,12.3716978318,10.948758848870304,0.6809154929577464,0.4531,1.372998,2.3869,1.7179335289818405,0.3598837209302326,2.202,4.2587199999999985,4.678,3.6559874179214567,9.631496062992127,2740.5,970915.0,3375.5,3074.4382007124486,0.981132075471698,1.0,2756.0,105.0,74.24957912338628,0.0,20.652494202318326,0.0,20.652494202318326,20.652494202318326,0.0,1.1803274594972526,0.0,1.1803274594972526,1.1803274594972526,0.0,0.10065576651803576,0.0,0.10065576651803576,0.10065576651803576,0.0,0.07586537784494027,0.0,0.07586537784494027,0.07586537784494027,0.0,576.5390032098627,0.0,576.5390032098627,576.5390032098627,0.0,15.293426329272616,0.0,15.293426329272616,15.293426329272616,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,118.17074699999999,10.8412686988,0.9669,1.238,3058.0,52.0,20.652494202318326,1.1803274594972526,0.10065576651803576,0.07586537784494027,576.5390032098627,15.293426329272616
(La1/5Ce1/5Nd1/5Sm1/5Eu1/5)2Zr2O7,7.385948660574773,102.171347,1890.6610495518,134.170147,119.2489255586733,7.083809674707752,9.3108395658,16.591793455324527,12.3716978318,10.948758848870304,0.6809154929577464,0.4531,1.372998,2.3869,1.7179335289818405,0.3598837209302326,2.202,4.2587199999999985,4.678,3.6559874179214567,9.631496062992127,2740.5,970915.0,3375.5,3074.4382007124486,0.981132075471698,1.0,2756.0,105.0,74.24957912338628,0.0,20.652494202318326,0.0,20.652494202318326,20.652494202318326,0.0,1.1803274594972526,0.0,1.1803274594972526,1.1803274594972526,0.0,0.10065576651803576,0.0,0.10065576651803576,0.10065576651803576,0.0,0.07586537784494027,0.0,0.07586537784494027,0.07586537784494027,0.0,576.5390032098627,0.0,576.5390032098627,576.5390032098627,0.0,15.293426329272616,0.0,15.293426329272616,15.293426329272616,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,118.17074699999999,10.8412686988,0.9669,1.238,3058.0,52.0,20.652494202318326,1.1803274594972526,0.10065576651803576,0.07586537784494027,576.5390032098627,15.293426329272616
(La1/7Ce1/7Pr1/7Nd1/7Sm1/7Eu1/7Gd1/7)2(Hf1/2Zr1/2)2O7,8.784901398088143,124.55375142857143,2248.7660909662854,156.55255142857143,141.46083972910287,9.043368515076855,12.309805502928569,21.181498294380734,15.370663768928573,13.924593642497866,0.6787223340040242,0.4562142857142857,1.3685757142857142,2.3837857142857137,1.7161826543410887,0.3584925249169435,2.2067857142857137,4.242257142857143,4.673214285714286,3.65436964119529,9.08323959505062,2566.428571428572,915647.3214285716,3201.4285714285716,2901.3531765543544,1.0552560646900269,2.9285714285714306,2964.214285714286,108.92857142857143,77.05196364818238,0.0,21.86892065416073,0.0,21.86892065416073,21.86892065416073,0.0,3.613526900704449,0.0,3.613526900704449,3.613526900704449,0.0,0.11207735423953104,0.0,0.11207735423953104,0.11207735423953104,0.0,0.07553921391903794,0.0,0.07553921391903794,0.07553921391903794,0.0,503.21987929093206,0.0,503.21987929093206,503.21987929093206,0.0,17.378857596459692,0.0,17.378857596459692,17.378857596459692,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,140.55315142857143,13.84023463592857,0.9637857142857142,1.2332142857142856,2883.9285714285716,55.92857142857143,21.868920654160732,3.613526900704449,0.11207735423953104,0.07553921391903794,503.21987929093206,17.378857596459692
(La1/7Ce1/7Pr1/7Nd1/7Sm1/7Eu1/7Gd1/7)2(Hf1/2Zr1/2)2O7,8.784901398088143,124.55375142857143,2248.7660909662854,156.55255142857143,141.46083972910287,9.043368515076855,12.309805502928569,21.181498294380734,15.370663768928573,13.924593642497866,0.6787223340040242,0.4562142857142857,1.3685757142857142,2.3837857142857137,1.7161826543410887,0.3584925249169435,2.2067857142857137,4.242257142857143,4.673214285714286,3.65436964119529,9.08323959505062,2566.428571428572,915647.3214285716,3201.4285714285716,2901.3531765543544,1.0552560646900269,2.9285714285714306,2964.214285714286,108.92857142857143,77.05196364818238,0.0,21.86892065416073,0.0,21.86892065416073,21.86892065416073,0.0,3.613526900704449,0.0,3.613526900704449,3.613526900704449,0.0,0.11207735423953104,0.0,0.11207735423953104,0.11207735423953104,0.0,0.07553921391903794,0.0,0.07553921391903794,0.07553921391903794,0.0,503.21987929093206,0.0,503.21987929093206,503.21987929093206,0.0,17.378857596459692,0.0,17.378857596459692,17.378857596459692,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,140.55315142857143,13.84023463592857,0.9637857142857142,1.2332142857142856,2883.9285714285716,55.92857142857143,21.868920654160732,3.613526900704449,0.11207735423953104,0.07553921391903794,503.21987929093206,17.378857596459692
(La1/7Ce1/7Pr1/7Nd1/7Sm1/7Eu1/7Gd1/7)2(Hf1/2Zr1/2)2O7,8.784901398088143,124.55375142857143,2248.7660909662854,156.55255142857143,141.46083972910287,9.043368515076855,12.309805502928569,21.181498294380734,15.370663768928573,13.924593642497866,0.6787223340040242,0.4562142857142857,1.3685757142857142,2.3837857142857137,1.7161826543410887,0.3584925249169435,2.2067857142857137,4.242257142857143,4.673214285714286,3.65436964119529,9.08323959505062,2566.428571428572,915647.3214285716,3201.4285714285716,2901.3531765543544,1.0552560646900269,2.9285714285714306,2964.214285714286,108.92857142857143,77.05196364818238,0.0,21.86892065416073,0.0,21.86892065416073,21.86892065416073,0.0,3.613526900704449,0.0,3.613526900704449,3.613526900704449,0.0,0.11207735423953104,0.0,0.11207735423953104,0.11207735423953104,0.0,0.07553921391903794,0.0,0.07553921391903794,0.07553921391903794,0.0,503.21987929093206,0.0,503.21987929093206,503.21987929093206,0.0,17.378857596459692,0.0,17.378857596459692,17.378857596459692,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,140.55315142857143,13.84023463592857,0.9637857142857142,1.2332142857142856,2883.9285714285716,55.92857142857143,21.868920654160732,3.613526900704449,0.11207735423953104,0.07553921391903794,503.21987929093206,17.378857596459692
(Nd0.8Yb0.2)2Zr2O7,7.53858269685113,104.6134,1929.73243232,136.6122,121.66934011574156,7.326353720162751,9.682036039000003,17.159883351976664,12.742894305000005,11.316430027373835,0.6775352112676056,0.4579,1.3661819999999998,2.3821,1.7152365463690424,0.3578488372093023,2.209,4.23464,4.670999999999999,3.6536229964242337,9.420472440944883,2673.5,949642.5,3308.5,3007.8043902488075,0.9962264150943396,0.20000000000000284,2798.4,105.8,74.81203111799599,0.0,33.8855770432725,0.0,33.8855770432725,33.8855770432725,0.0,0.3759897292477205,0.0,0.3759897292477205,0.3759897292477205,0.0,0.10993028093599448,0.0,0.10993028093599448,0.10993028093599448,0.0,0.10033277962194942,0.0,0.10033277962194942,0.10033277962194942,0.0,918.4890974977452,0.0,918.4890974977452,918.4890974977452,0.0,18.116904322268255,0.0,18.116904322268255,18.116904322268255,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,120.6128,11.212465172000003,0.9621,1.231,2991.0,52.8,33.8855770432725,0.3759897292477205,0.10993028093599448,0.10033277962194942,918.4890974977452,18.116904322268255
(Nd0.8Yb0.2)2Zr2O7,7.53858269685113,104.6134,1929.73243232,136.6122,121.66934011574156,7.326353720162751,9.682036039000003,17.159883351976664,12.742894305000005,11.316430027373835,0.6775352112676056,0.4579,1.3661819999999998,2.3821,1.7152365463690424,0.3578488372093023,2.209,4.23464,4.670999999999999,3.6536229964242337,9.420472440944883,2673.5,949642.5,3308.5,3007.8043902488075,0.9962264150943396,0.20000000000000284,2798.4,105.8,74.81203111799599,0.0,33.8855770432725,0.0,33.8855770432725,33.8855770432725,0.0,0.3759897292477205,0.0,0.3759897292477205,0.3759897292477205,0.0,0.10993028093599448,0.0,0.10993028093599448,0.10993028093599448,0.0,0.10033277962194942,0.0,0.10033277962194942,0.10033277962194942,0.0,918.4890974977452,0.0,918.4890974977452,918.4890974977452,0.0,18.116904322268255,0.0,18.116904322268255,18.116904322268255,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,120.6128,11.212465172000003,0.9621,1.231,2991.0,52.8,33.8855770432725,0.3759897292477205,0.10993028093599448,0.10033277962194942,918.4890974977452,18.116904322268255
(Nd0.8Yb0.2)2Zr2O7,7.53858269685113,104.6134,1929.73243232,136.6122,121.66934011574156,7.326353720162751,9.682036039000003,17.159883351976664,12.742894305000005,11.316430027373835,0.6775352112676056,0.4579,1.3661819999999998,2.3821,1.7152365463690424,0.3578488372093023,2.209,4.23464,4.670999999999999,3.6536229964242337,9.420472440944883,2673.5,949642.5,3308.5,3007.8043902488075,0.9962264150943396,0.20000000000000284,2798.4,105.8,74.81203111799599,0.0,33.8855770432725,0.0,33.8855770432725,33.8855770432725,0.0,0.3759897292477205,0.0,0.3759897292477205,0.3759897292477205,0.0,0.10993028093599448,0.0,0.10993028093599448,0.10993028093599448,0.0,0.10033277962194942,0.0,0.10033277962194942,0.10033277962194942,0.0,918.4890974977452,0.0,918.4890974977452,918.4890974977452,0.0,18.116904322268255,0.0,18.116904322268255,18.116904322268255,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,120.6128,11.212465172000003,0.9621,1.231,2991.0,52.8,33.8855770432725,0.3759897292477205,0.10993028093599448,0.10033277962194942,918.4890974977452,18.116904322268255
(Nd0.6Yb0.4)2Zr2O7,7.718576946635497,107.4932,1975.80750444,139.49200000000002,124.52470861286926,7.322094288700397,9.675517281,17.149906854822486,12.736375547000005,11.309971192031155,0.6688028169014085,0.4703,1.348574,2.3697,1.7083120587293177,0.35668604651162794,2.213,4.22088,4.667,3.652277234822132,9.18740157480315,2599.5,926147.5,3234.5,2934.2282205036468,0.9641509433962264,1.8999999999999984,2708.3,104.1,73.62207549369958,0.0,33.8855770432725,0.0,33.8855770432725,33.8855770432725,0.0,0.3759897292477205,0.0,0.3759897292477205,0.3759897292477205,0.0,0.10993028093599448,0.0,0.10993028093599448,0.10993028093599448,0.0,0.10033277962194942,0.0,0.10033277962194942,0.10033277962194942,0.0,918.4890974977452,0.0,918.4890974977452,918.4890974977452,0.0,18.116904322268255,0.0,18.116904322268255,18.116904322268255,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,123.4926,11.205946414000001,0.9497,1.227,2917.0,51.1,33.8855770432725,0.3759897292477205,0.10993028093599448,0.10033277962194942,918.4890974977452,18.116904322268255
(Nd0.6Yb0.4)2Zr2O7,7.718576946635497,107.4932,1975.80750444,139.49200000000002,124.52470861286926,7.322094288700397,9.675517281,17.149906854822486,12.736375547000005,11.309971192031155,0.6688028169014085,0.4703,1.348574,2.3697,1.7083120587293177,0.35668604651162794,2.213,4.22088,4.667,3.652277234822132,9.18740157480315,2599.5,926147.5,3234.5,2934.2282205036468,0.9641509433962264,1.8999999999999984,2708.3,104.1,73.62207549369958,0.0,33.8855770432725,0.0,33.8855770432725,33.8855770432725,0.0,0.3759897292477205,0.0,0.3759897292477205,0.3759897292477205,0.0,0.10993028093599448,0.0,0.10993028093599448,0.10993028093599448,0.0,0.10033277962194942,0.0,0.10033277962194942,0.10033277962194942,0.0,918.4890974977452,0.0,918.4890974977452,918.4890974977452,0.0,18.116904322268255,0.0,18.116904322268255,18.116904322268255,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,123.4926,11.205946414000001,0.9497,1.227,2917.0,51.1,33.8855770432725,0.3759897292477205,0.10993028093599448,0.10033277962194942,918.4890974977452,18.116904322268255
(Nd0.6Yb0.4)2Zr2O7,7.718576946635497,107.4932,1975.80750444,139.49200000000002,124.52470861286926,7.322094288700397,9.675517281,17.149906854822486,12.736375547000005,11.309971192031155,0.6688028169014085,0.4703,1.348574,2.3697,1.7083120587293177,0.35668604651162794,2.213,4.22088,4.667,3.652277234822132,9.18740157480315,2599.5,926147.5,3234.5,2934.2282205036468,0.9641509433962264,1.8999999999999984,2708.3,104.1,73.62207549369958,0.0,33.8855770432725,0.0,33.8855770432725,33.8855770432725,0.0,0.3759897292477205,0.0,0.3759897292477205,0.3759897292477205,0.0,0.10993028093599448,0.0,0.10993028093599448,0.10993028093599448,0.0,0.10033277962194942,0.0,0.10033277962194942,0.10033277962194942,0.0,918.4890974977452,0.0,918.4890974977452,918.4890974977452,0.0,18.116904322268255,0.0,18.116904322268255,18.116904322268255,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,123.4926,11.205946414000001,0.9497,1.227,2917.0,51.1,33.8855770432725,0.3759897292477205,0.10993028093599448,0.10033277962194942,918.4890974977452,18.116904322268255
(Nd0.2Yb0.8)2Zr2O7,8.078565446204232,113.2528,2067.95764868,145.2516,130.23867323187838,7.313575425775691,9.662479765,17.129953860514124,12.723338030999999,11.297053727855893,0.6513380281690142,0.4950999999999999,1.313358,2.3449,1.6946504093765182,0.3543604651162791,2.221,4.19336,4.659,3.6495973750538564,8.721259842519686,2451.5,879157.5,3086.5,2787.143205865102,0.9,5.299999999999997,2528.100000000001,100.7,71.30420744949069,0.0,33.8855770432725,0.0,33.8855770432725,33.8855770432725,0.0,0.3759897292477205,0.0,0.3759897292477205,0.3759897292477205,0.0,0.10993028093599448,0.0,0.10993028093599448,0.10993028093599448,0.0,0.10033277962194942,0.0,0.10033277962194942,0.10033277962194942,0.0,918.4890974977452,0.0,918.4890974977452,918.4890974977452,0.0,18.116904322268255,0.0,18.116904322268255,18.116904322268255,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,129.2522,11.192908897999999,0.9249,1.219,2769.0,47.7,33.8855770432725,0.3759897292477205,0.10993028093599448,0.10033277962194942,918.4890974977452,18.116904322268255
(Nd0.2Yb0.8)2Zr2O7,8.078565446204232,113.2528,2067.95764868,145.2516,130.23867323187838,7.313575425775691,9.662479765,17.129953860514124,12.723338030999999,11.297053727855893,0.6513380281690142,0.4950999999999999,1.313358,2.3449,1.6946504093765182,0.3543604651162791,2.221,4.19336,4.659,3.6495973750538564,8.721259842519686,2451.5,879157.5,3086.5,2787.143205865102,0.9,5.299999999999997,2528.100000000001,100.7,71.30420744949069,0.0,33.8855770432725,0.0,33.8855770432725,33.8855770432725,0.0,0.3759897292477205,0.0,0.3759897292477205,0.3759897292477205,0.0,0.10993028093599448,0.0,0.10993028093599448,0.10993028093599448,0.0,0.10033277962194942,0.0,0.10033277962194942,0.10033277962194942,0.0,918.4890974977452,0.0,918.4890974977452,918.4890974977452,0.0,18.116904322268255,0.0,18.116904322268255,18.116904322268255,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,129.2522,11.192908897999999,0.9249,1.219,2769.0,47.7,33.8855770432725,0.3759897292477205,0.10993028093599448,0.10033277962194942,918.4890974977452,18.116904322268255
(Nd0.2Yb0.8)2Zr2O7,8.078565446204232,113.2528,2067.95764868,145.2516,130.23867323187838,7.313575425775691,9.662479765,17.129953860514124,12.723338030999999,11.297053727855893,0.6513380281690142,0.4950999999999999,1.313358,2.3449,1.6946504093765182,0.3543604651162791,2.221,4.19336,4.659,3.6495973750538564,8.721259842519686,2451.5,879157.5,3086.5,2787.143205865102,0.9,5.299999999999997,2528.100000000001,100.7,71.30420744949069,0.0,33.8855770432725,0.0,33.8855770432725,33.8855770432725,0.0,0.3759897292477205,0.0,0.3759897292477205,0.3759897292477205,0.0,0.10993028093599448,0.0,0.10993028093599448,0.10993028093599448,0.0,0.10033277962194942,0.0,0.10033277962194942,0.10033277962194942,0.0,918.4890974977452,0.0,918.4890974977452,918.4890974977452,0.0,18.116904322268255,0.0,18.116904322268255,18.116904322268255,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,129.2522,11.192908897999999,0.9249,1.219,2769.0,47.7,33.8855770432725,0.3759897292477205,0.10993028093599448,0.10033277962194942,918.4890974977452,18.116904322268255
(Sm1/3Eu1/3Dy1/3)2Zr2O7,7.692955152484883,107.08326666666665,1969.2488170666657,139.08206666666663,124.1181841397052,7.3853903202368425,9.772387371666664,17.298159663695095,12.833245637666664,11.405957840939985,0.6680751173708919,0.4713333333333335,1.3471066666666662,2.3686666666666665,1.707737814901469,0.3672480620155039,2.1766666666666667,4.345866666666666,4.703333333333333,3.664643381164272,9.860892388451443,2813.333333333333,994039.5833333331,3448.333333333333,3146.8911025186603,1.0471698113207548,2.5,2941.5,108.5,76.74144903505537,0.0,27.9817373299086,0.0,27.9817373299086,27.9817373299086,0.0,2.031529013354691,0.0,2.031529013354691,2.031529013354691,0.0,0.096033848199476,0.0,0.096033848199476,0.096033848199476,0.0,0.060415229867972924,0.0,0.060415229867972924,0.060415229867972924,0.0,616.8404878896972,0.0,616.8404878896972,616.8404878896972,0.0,19.14908614007468,0.0,19.14908614007468,19.14908614007468,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,123.08266666666664,11.302816504666664,0.9486666666666664,1.2633333333333332,3130.833333333333,55.5,27.9817373299086,2.031529013354691,0.09603384819947601,0.060415229867972924,616.8404878896973,19.14908614007468
(Sm1/3Eu1/3Dy1/3)2Zr2O7,7.692955152484883,107.08326666666665,1969.2488170666657,139.08206666666663,124.1181841397052,7.3853903202368425,9.772387371666664,17.298159663695095,12.833245637666664,11.405957840939985,0.6680751173708919,0.4713333333333335,1.3471066666666662,2.3686666666666665,1.707737814901469,0.3672480620155039,2.1766666666666667,4.345866666666666,4.703333333333333,3.664643381164272,9.860892388451443,2813.333333333333,994039.5833333331,3448.333333333333,3146.8911025186603,1.0471698113207548,2.5,2941.5,108.5,76.74144903505537,0.0,27.9817373299086,0.0,27.9817373299086,27.9817373299086,0.0,2.031529013354691,0.0,2.031529013354691,2.031529013354691,0.0,0.096033848199476,0.0,0.096033848199476,0.096033848199476,0.0,0.060415229867972924,0.0,0.060415229867972924,0.060415229867972924,0.0,616.8404878896972,0.0,616.8404878896972,616.8404878896972,0.0,19.14908614007468,0.0,19.14908614007468,19.14908614007468,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,123.08266666666664,11.302816504666664,0.9486666666666664,1.2633333333333332,3130.833333333333,55.5,27.9817373299086,2.031529013354691,0.09603384819947601,0.060415229867972924,616.8404878896973,19.14908614007468
(Sm1/3Eu1/3Dy1/3)2Zr2O7,7.692955152484883,107.08326666666665,1969.2488170666657,139.08206666666663,124.1181841397052,7.3853903202368425,9.772387371666664,17.298159663695095,12.833245637666664,11.405957840939985,0.6680751173708919,0.4713333333333335,1.3471066666666662,2.3686666666666665,1.707737814901469,0.3672480620155039,2.1766666666666667,4.345866666666666,4.703333333333333,3.664643381164272,9.860892388451443,2813.333333333333,994039.5833333331,3448.333333333333,3146.8911025186603,1.0471698113207548,2.5,2941.5,108.5,76.74144903505537,0.0,27.9817373299086,0.0,27.9817373299086,27.9817373299086,0.0,2.031529013354691,0.0,2.031529013354691,2.031529013354691,0.0,0.096033848199476,0.0,0.096033848199476,0.096033848199476,0.0,0.060415229867972924,0.0,0.060415229867972924,0.060415229867972924,0.0,616.8404878896972,0.0,616.8404878896972,616.8404878896972,0.0,19.14908614007468,0.0,19.14908614007468,19.14908614007468,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,123.08266666666664,11.302816504666664,0.9486666666666664,1.2633333333333332,3130.833333333333,55.5,27.9817373299086,2.031529013354691,0.09603384819947601,0.060415229867972924,616.8404878896973,19.14908614007468
(Sm0.2Eu0.2Tb0.2Dy0.2Lu0.2)2Zr2O7,7.843021300798781,109.48423500000001,2007.662869819,141.483035,126.49949981392506,7.804468057522267,10.4137561498,18.279729126746965,13.4746144158,12.041834386877742,0.6611971830985915,0.4811,1.333238,2.3589,1.7023316979954288,0.3665697674418604,2.1790000000000003,4.33784,4.7010000000000005,3.6638396526049006,9.937007874015748,2837.5,1001712.5,3472.5,3170.9353903856195,1.120754716981132,6.399999999999999,3148.2,112.4,79.60753733158687,0.0,26.773749396881534,0.0,26.773749396881534,26.773749396881534,0.0,2.4491119879814565,0.0,2.4491119879814565,2.4491119879814565,0.0,0.08053449916374693,0.0,0.08053449916374693,0.08053449916374693,0.0,0.07274384280931731,0.0,0.07274384280931731,0.07274384280931731,0.0,514.0849475848651,0.0,514.0849475848651,514.0849475848651,0.0,17.249798710580812,0.0,17.249798710580812,17.249798710580812,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,125.483635,11.9441852828,0.9389,1.261,3155.0,59.4,26.773749396881534,2.4491119879814565,0.08053449916374693,0.07274384280931731,514.0849475848651,17.249798710580812
(Sm0.2Eu0.2Tb0.2Dy0.2Lu0.2)2Zr2O7,7.843021300798781,109.48423500000001,2007.662869819,141.483035,126.49949981392506,7.804468057522267,10.4137561498,18.279729126746965,13.4746144158,12.041834386877742,0.6611971830985915,0.4811,1.333238,2.3589,1.7023316979954288,0.3665697674418604,2.1790000000000003,4.33784,4.7010000000000005,3.6638396526049006,9.937007874015748,2837.5,1001712.5,3472.5,3170.9353903856195,1.120754716981132,6.399999999999999,3148.2,112.4,79.60753733158687,0.0,26.773749396881534,0.0,26.773749396881534,26.773749396881534,0.0,2.4491119879814565,0.0,2.4491119879814565,2.4491119879814565,0.0,0.08053449916374693,0.0,0.08053449916374693,0.08053449916374693,0.0,0.07274384280931731,0.0,0.07274384280931731,0.07274384280931731,0.0,514.0849475848651,0.0,514.0849475848651,514.0849475848651,0.0,17.249798710580812,0.0,17.249798710580812,17.249798710580812,15.9994,1.5304291330000002,1.42,3.44,317.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,125.483635,11.9441852828,0.9389,1.261,3155.0,59.4,26.773749396881534,2.4491119879814565,0.08053449916374693,0.07274384280931731,514.0849475848651,17.249798710580812
